1234,"there is nothing quite as sad for someone who loves movies as watching a rookie film-maker who really wants to say something , but turns out not to have very much to say , or appears unable to say it in a way that connects . she has a sundance institute-approved screenplay , and all the studied quirkiness she can fit into 89 minutes . but krueger has created a predictable story with characters who still look like they exist on 3x5 notecards on her desk . manny & lo is a comedy-drama without enough of either . i suppose one of the things which irritated me most about manny & lo is that for an ostensibly original independent film , its basic premise has been done and done and done again . as comedy , think of ruthless people ; as social drama , think of last year's white man's burden . and those are just recent examples of stories which make the very psych 101 observation that kidnapers and their hostages aren't always so different , and sometimes bond to fulfill their respective needs . manny & lo doesn't offer much of a twist on the movie truism that if the plot is about a kidnapping , abductors and abducted will go from antagonism to uneasy truce to friendship . there wasn't a moment when i didn't know exactly where krueger was taking me . mary kay place , a much more experienced performer , turns elaine into something intriguing almost in spite of krueger . i think there is a tendency to give first-timers the benefit of the doubt on independent projects like this , because critics are usually aware of the limitations of time and money . i'm not sure that any of that matters to the audience . lisa krueger's intentions are good ; she wants to explore what can make a dysfunctional family functional , and how whether or not you perceived your family as dysfunctional can determine the effect it has on you . she also leaves threads dangling , introduces characters who do little or nothing to advance the story ( like cameron boyd as the terribly cute chuck , who hands out his signature to manny ) , and doesn't direct her script with an eye to making either the humor or the relationships as effective as they might have been . manny & lo is a slow , rather simple and not terribly entertaining film , and that doesn't change because krueger is inexperienced , or a woman , or not working for a major studio . "
1235,"screenplay : lee david zlotoff . director : lee david zlotoff . maybe they smelled a female-appeal hit like fried green tomatoes ; maybe they liked the idea of countering the hollywood filth-monger mentality by supporting a film produced by clergy ; maybe , just maybe , they were genuinely touched by the story . whatever the reason , they have themselves a film which doesn't just jerk tears -- it slaps , kicks , pinches and pleads for them . the spitfire grill may be positive and uplifting , but it is so aggressive in the pursuit of your sympathy that it becomes exhausting . on its most basic level , the spitfire grill is yet another in a long line of films about benevolent strangers who teach intransigent folks a lesson in tolerance , and again the lead character is perhaps the most troubled , but not really the character who grows and changes . she is the sympathetic core of the film , and we grow to care about whether she will be able to find redemption . unfortunately , we never get to see her experience that redemption , and it is something of a cheat . it is never nearly as important to us that hannah makes peace with her demons , or that nahum learns to be accepting , or that any particular person ends up with the grill , but those are the only scraps we are tossed to give the spitfire grill any sense of consequence . in place of consequence , writer/director lee david zlotoff provides a film which often feels like a string of feel-good cliches , scored by james horner , the master of feel-good cliche music . zlotoff never misses the opportunity to send out scenes like tear-seeking missiles , scenes which might have been effective individually but en masse serve only to batter you insensible . if my description seems cruelly cynical , it is only because the spitfire grill numbs you with its pathos . in its own way , it is just as shallow as an action film which is just one explosion after another . the story goes that the spitfire grill was "" commissioned "" by a collective of catholic priests who wanted to back a film with "" positive human values , "" and i suppose you could say that they got what they ordered . everyone in gilead eventually does the right thing , and it is the kind of film which will probably end up on bob dole's hit parade . but in the course of injecting those human values , lee david zlotoff didn't bother to inject many human beings -- gilead , maine and nearly everyone in it ( particularly the terminally irrascible hannah ) seems plucked from a pepperidge farm commercial . alison elliott's performance is strong enough that , for a while , you might think the spitfire grill is about something , but it isn't about people whose troubles make you emotional . it's more of an endurance contest between you and your supply of facial tissues . "
1236,"i suppose one cannot dismiss "" star search "" as an utter vacuum in the history of entertainment if it gave us sinbad . you may or may not recall that the comedian formerly known as david adkins got his big break by winning the comedy competition of the now-defunct talent contest a decade or so ago , and that's almost enough to make up for giving us carrot top . it's hard to explain my inordinate fondness for sinbad , except to note that i also loved bill cosby's stand-up , and i think of sinbad as cosby's natural successor in the same way eddie murphy can be considered richard pryor's . sinbad works clean _and_ funny , and he strikes me as an incredibly decent person besides . i have always believed that some day he would justify my faith by making a great film comedy . but first kid is not it . and it's not just a formula film , it's a formula film aimed at kids , which means that clever banter is never used to establish the antagonism where a pratfall , a bare backside or plenty of messy food can be used in its place . mind you , the film seemed to be perfectly hilarious to the kids in the audience , although i can't for the life of me understand why a film aimed at 12-year-olds included a cameo by sonny bono . still , as grossly predictable as first kid is , i still found myself smiling a lot at sinbad . i think he is the perfect star for a children's film , because there is something wonderfully warm and open about his screen persona . despite standing 6'5 "" , sinbad is more of an over-sized teddy bear than an intimidating physical presence , and every time he grins , it seems completely genuine . he has precious little to work with in first kid -- a bland mentor ( robert guillaume ) , an even blander president ( james naughton ) -- but the sheer force of his good nature keeps you hoping something will come along and be deserving . unfortunately , he is stuck playing with brock pierce , who is pleasant enough as the timid , self-conscious luke but doesn't have the spark to convince us he could be obnoxious enough to irritate anyone . i might not have had a real problem with first kid if screenwriter tim kelleher and director david mickey evans had done what it appeared they were initially intending to do , which is to tell a simple , harmless , goofy buddy story with lots of physical comedy for kids . however , they make a big mistake by turning the conclusion into a suspense drama involving an attempted kidnapping of luke ( extra credit points in cinematic obviousness 101 if you can guess the kidnapper just from my review ) . they seem to feel that it is necessary to show simms as a good agent as well as a good guy , and that is fine , but the gunplay which ensues is a bit too serious , making the last fifteen minutes somewhat inappropriate for young children . far better to give sinbad the opportunity to take over the film , since he was clearly the best thing they had going for them . first kid is not an unpleasant film , it's just a blatantly unnecessary one . ed mcmahon would not approve . "
1237,"screenplay : steven baigelman . director : steven baigelman . i can't recall a previous film experience where the fairly good time i was having turned as sour as quickly as it did during feeling minnesota . for forty minutes or so , i was lured into a loopy if occasionally over-wrought romantic comedy , and i was even giving keanu reeves the benefit of the doubt . then , rather suddenly , i was clubbed over the head with a nasty bit of violence ; shortly thereafter , i was whacked in the gut by another . feeling minnesota is a film that made me feel violated , as though i had trusted writer-director steven baigelman to bring me a cool glass of water and instead he threw acid in my face . the wedding sequence includes a number of nice moments , most notably the aforementioned bathroom scene in which a simple question is given a very funny spin . you would have every reason to expect that relationships -- both familial and romantic -- would be the focal point of feeling minnesota . unfortunately , you would be dead wrong . i suppose i should have expected daisies and valentines after an early scene in which red threatens freddie as she tries to avoid the wedding , but i certainly didn't expect what i got . what i got was yet another in a long line of recent films trying to ride the tarantino wave by mixing gags and brutality , or rather creating gags about brutality . the sibling rivalry not only becomes little more than an excuse for one round of beatings after another , but there is no consistency to the characterizations . vincent d'onofrio turns in a manic performance as sam , whose jealousy , competitiveness and apparent sense of inferiority seem far more in keeping with what we know about jjaks , while reeves turns into a framed hero too reminiscent of chain reaction , and both of them spend most of the second half of the film screaming and covered in blood . there are films which have managed to employ a radical shift in tone successfully ( jonathan demme's something wild and neil jordan's the crying game come to mind ) , but they didn't try to draw an audience with the promise of relatively innocuous entertainment . i don't want to dismiss baigelman's successes out of hand -- he gets a fun performance out of dan aykroyd as a crooked cop , and some well-crafted comic moments -- and it is not his fault that fine line has chosen to promote feeling minnesota as a light-hearted caper . it _is_ his fault that he violates his own characters for the sake of shock value , and that he can't make his two halves into a whole . feeling minnesota left me feeling used , and there's not much funny about that . "
1238,"screenplay : walter hill . director : walter hill . running time : 100 minutes . depending on your degree of cinematic acumen , last man standing is either a ) a prohibition-era remake of akira kurosawa's 1961 classic yojimbo ; b ) a prohibition-era remake of sergio leone's 1964 classic a fistful of dollars ; c ) a prohibition-era action drama with a completely original story-line . new line is certainly counting on the fact that there are far more potential viewers in category ( c ) than in the other two combined , much as the recent remakes of diabolique and the vanishing counted on avoiding such comparisons . the fact is that there is yet another way of looking at last man standing , which is as the first film version of the story which nods to the _real_ source material , the dashiell hammett novel _red harvest_ . it also shows that kurosawa and leone knew better what to do with that material than hammett himself . viewers familiar with both previous incarnations of this story will find virtually nothing radically changed from a plotting standpoint , and that alone should make last man standing somewhat more respectable than other recent hollywood remakes-cum-bastardizations . director walter hill gives the proceedings his usual injection of steroids , including a pair of guns for willis which have the ability to propel an assailant backward with sufficient thrust to achieve escape velocity , but at least he doesn't try to turn the story into a slasher film or a buddy picture . what he _does_ do is nearly as big a mistake , and that is to provide a running voice-over narration by willis which rings of the standard hard-boiled style of pulp detective fiction . yes , that narration is full of cliches , but those are are not particularly troubling . the problem is that both yojimbo and a fistful of dollars succeeded largely on the inscrutability of their lead characters . they were a mystery , to the other characters in the film and to the audience , their motives never entirely clear even after they have acted , and that quality contributed to their almost mythical status . it feels like a hammett novel , all right , and hill can plead faithfulness to his text for his choice , but it simply doesn't work . even if you walk into last man standing as a blank slate , i can't imagine it being much more than a heavily armed minor distraction . willis tones down his macho swagger as the taciturn smith , but there is still a level on which he always seems like he is counting on being tougher than everyone else rather than smarter than everyone else . christopher walken plays doyle's brutal henchman as a slight variation on his gallery of soft-spoken psychos , and there isn't another single character whom makes even the slightest impression . with no compelling antagonist for smith , there is no build-up towards the expected showdown , and when it does come , that showdown is over so quickly you wonder what all the fuss was about . cinematographer lloyd ahern ( who also did the only noteworthy work on hill's 1995 flop wild bill ) creates some nifty sunburned vistas , but his work is only to keep the eye distracted between the spurts of gunfire and the next bit of counter-productive narration . sometimes when someone sees a lackluster remake of a revered original , they'll wonder what all the talk was about . in the case of last man standing , it is those who know the originals who will wonder what all that talking was about . "
1239,"accompanying the press materials for curdled were a few newspaper and magazine articles about actual services which clean up violent crime scenes , services like the one which is a key part of the film's premise . if you want a sure sign of an insecure rookie film-maker , that would be it . i suppose the idea is to impress upon us the real-world foundation of the story , but i simply don't care ; an adept film-maker can sell me his premise over the course of his film . what the articles really tell me is that director and co-writer reb braddock found the concept for curdled in real life , and what the rest of the film tells me is that he didn't quite know what to do with it . for a while , curdled is perversely interesting simply because gabriela is such a unique character . she understands enough to know that other people will not consider her obsession normal , but her enthusiasm makes it difficult for her to contain herself , making for some uncomfortable moments with a potential romantic interest ( bruce ramsay ) and with her co-workers . the black humor in the script by braddock and john maass comes from watching jones' off-beat performance as a woman who shows a wide-eyed glee at being right where dark deeds were done . however , even that bit of character development is subverted for a cheap , easy gag . curdled seems to bounce from realism to surrealism with a capricious indifference . ultimately , this confusion points to a director who does not seem to be in control of his material or his characters . there is a lot going on at various points in curdled , but none of it leads anywhere : the central character doesn't grow , there is no real sub-text about human nature , and there is not even a consistent tone to allow it to work as a cathartic genre picture . it is evident that braddock grabbed on to a basic situation with potential , and that he was able to create an intriguing central character to place in that situation , but that he just didn't know where to go from there . curdled sports a few neat stylistic flourishes , including an eye-catching opening title sequence and a great scene where gabriela does a sensuous dance around a murder scene , but for the most part it is just one big , long , sick joke with a punch line that is not particularly worth the effort . someone should have thought about telling a story , instead of just mailing one . "
1240,"screenplay : robert locash , pat proft , jerry zucker . producers : jerry zucker , pat proft , gil netter . starring : jon lovitz , tia carrere , mekhi phifer , louise fletcher , malinda williams , guillermo diaz . mpaa rating : pg-13 ( adult themes , profanity ) running time : 86 minutes . the naked gun ) that it misses one of its most obvious gags : there is nary a "" dick clark "" gag to be found . obviousness was never really an issue for the zuckers , because their modus operandi was a non-stop assault of puns , pratfalls and pop culture references , allowing every dud joke to be swallowed up by the next one in line . high school high doesn't seem to have time for that kind of comic machine-gunning , because it is too busy with -- of all things -- a plot . and this is that rarity among contemporary films , one which needs less plot instead of more . high school high was directed by erstwhile b-actor and pcu director hart bochner , and he shows little aptitude for the kind of frame-filling humor which characterized other zucker parodies . nearly every gag is front and center here , providing little incentive to scour the background for throwaway bits . on the rare occasion when a joke is tucked away for discovery -- like a sign in a topless bar-cum-theater which promises "" next week : all-nude ibsen "" -- it is like a gift . too much of the time , however , writers zucker , pat proft and robert locash measure out the laughs as though aware that there aren't that many to go around . they also can't seem to decide what kind of laughs they are going for . i'm not going to suggest that low humor hasn't always played a significant role in zucker films , since they were inspired largely by mad magazine , but there was usually the sense that they were writing dumb comedy for smart people , jackhammer-subtle but intricately absurdist . high school high is not nearly as clever , aiming many of its gags at the same audience which tri-star is targeting with a hip-hop-heavy soundtrack . the number of jokes aimed at gays or lesbians runs in the high teens ; the over-use or mis-use of urban slang runs a close second . the dependence on a soundtrack and the surprisingly straight-forward narrative often make high school high feel less like a parody of dangerous minds than a slightly more amusing remake of dangerous minds . actually , in some ways it resembles this year's the substitute even more , with its sub-plot of drug dealing and administrative complicity , but the substitute was a more subversive film . high school high is not nearly hard enough on the cliched movies made for and about urban youth , perhaps afraid of insulting its own audience . with its cast a combination of comic actors like lovitz and dramatic actors like fletcher and phifer , high school high slides uncomfortably between mockery and schlockery . the surest sign of high school high's spartan comedy is that it almost isn't worth staying through the closing credits , where the zuckers usually tossed off half a dozen silly little references . it's just a basic crawl this time , which also sums up the pace of the film rather nicely . "
1241,"yet the chamber depends on such warm fuzziness when it comes to matters of race , because its thinking is equally fuzzy . it is one of the chamber's many bits of convenient ignorance that adam makes his plea with absolute earnestness , despite the fact that his own father suffered and struggled not to turn out like sam . of course , it may be that chris o'donnell knew no other way to make that speech , because earnestness is the only emotional pitch in which he seems capable of performing . the chamber may toss around ideas about racism , the politics of criminal justice and corruption in high places -- all pet peeves of grisham's , if his oeuvre is any indication -- but ultimately it really comes down to the face-offs between hackman and o'donnell , and man oh man but o'donnell is wrestling out of his weight class . there may be no more inconsequential actor in american films than chris o'donnell , a pretty boy who makes you want to re-evaluate keanu reeves as a multi-shaded thespian . then there is gene hackman , an actor with the ability to make you sit through nonsense like this just for the chance to watch him do his thing . it is a really little more than a piece of anti-death penalty propaganda , but hackman sells it with such conservation of emotion that it doesn't feel as obvious as it should . he makes that speech a statement about the feelings of his character , which is the mark of a superior actor : the words he speaks are his . films about condemned killers have been all the rage lately , but the chamber is both the most weightless and the most subtly offensive of them all , because it is so disingenuous in its portrayal of sam . "
1242,"screenplay : leo benvenuti & steve rudnick and timothy harris & herschel weingrod . director : joe pytka . mpaa rating : pg ( mild profanity , adult humor ) . running time : 85 minutes . jordan is a superstar in an era where the line between entertainment and marketing is more like a faint smudge , and space jam is a film which defines the state of the art in tie-ins : action figures , happy meals , clothing , soundtrack albums and on and on and on . that kind of emphasis on merchandising made it a long shot for artistic merit , but i hoped the looney tunes could make for some genuine lunacy . no such luck , doc . space jam is a sporadically amusing cartoon for a rapid-edit audience with too little of the classic warner wit . anyone who has seen michael jordan in any of his several thousand commercial appearances ( mcdonald's , gatorade , nike , hanes ) should not be surprised to hear that he has very little screen presence . jordan has exactly one facial expression when trying to act -- eyebrows raised , lips pursed in a wrinkled smirk -- and he runs the gamut of emotions from affable bemusement to amiable bemusement . that makes it challenging enough for him to work with another human actor , weighing down an otherwise amusing scene where a star-struck catcher feeds jordan information about what pitches to expect . when he is expected to react to animated characters , he is utterly lost . it isn't that much of the comedy involves interaction between jordan and the 'tunes ; mostly he is asked to be pleasant and dunk in slow motion . there just seems to be no particular reason why jordan couldn't have been animated himself , where an artist could have made him more . . . well , animated . make no mistake , space jam is going to be entertaining to 10-year-olds , relying on the slapstick violence which has always characterized looney tunes . what's missing is the subversive , adult-oriented humor of the looney tunes of old , and not "" adult-oriented "" in the sense that it was crude . the classic warners cartoon capers took the time to build both visual and verbal gags , but director joe pytka doesn't believe his audience will have that kind of patience . space jam's idea of sharp satire is a reference to the disney-owned mighty ducks nhl franchise , and it is disspiriting to find the 'tunes scraping for laughs by uttering lines like "" nice butt , "" or "" we're getting screwed . "" it also seems strangely appropriate that bugs bunny is voiced by billy west ; with its bodily functions humor , space jam seems less like a vehicle for bugs than one for west's other cartoon voice roles , ren and stimpy . murray's comic persona is the human descendent of bugs bunny , a wiseacre rebel unfairly smarter than his adversaries , and he is a riot in his scant minutes . space jam is a commercial construct , and it feels like it . how sad that a brilliant comic creation like bugs bunny has to ride shotgun with a wooden basketball star , all to provide a set of collector's cups . "
1243,"writers are smacked around so often and with such impunity in hollywood that it is perfectly understandable when a writer insists on directing his or her own material . it similarly makes sense , i suppose , for a playwright to want to direct the film adaptation of his own material , and herb gardner has been unusually protective of his plays . in 1986 , he directed his own adaptation of the goodbye people ; in 1996 , he directed his own adaptation of i'm not rappaport . clearly gardner is attached to his creations . in fact , he is far too attached . another director might have identified i'm not rappaport as a meandering play with one interesting idea , and given it the good tightening up it needed . gardner clings to every line and situation , turning out a sluggish and repetitive meditation on aging . i'm not rappaport is about a man's attempt to retain his dignity in spite of advancing years , and there are strong possibilities in the character of nat . walter matthau and ossie davis both give solid performances , obviously appreciating their own opportunities in rare leading roles , and there is an affecting sincerity to their comments about giving respect where it is due . that scene between nat , midge and danforth is noteworthy not just because it is the best one in i'm not rappaport , but also because it says everything gardner has to say that is worth saying . the relationships are not compelling enough by themselves to carry those scenes , and the point that seniors are under-estimated and mis-treated is made and made and made again . as i'm not rappaport wanders through the last of its 133 minutes , you may begin to feel that you have been sitting in your seat as long as its main characters have been alive . worse still , it leaves us with the depressing notion that the elderly should be seen and not heard . gardner didn't need to take us through over two hours of hoops just so that we could end up right where we started . well-intentioned and well-acted though it might be , i'm not rappaport is the product of a writer too married to every word , and a director too sparing with the knife . "
1244,"producers : dmitri villard , richard attenborough . director : richard attenborough . mpaa rating : pg-13 ( violence , adult situations ) running time : 110 minutes . in love and war , a thoroughly mediocre attempt at an intimate epic , suffers the added disadvantage of extraordinarily bad timing . that is not to say that in love and war would have been a better film if it had been released a year ago . it does mean , however , that the points of comparison between this film and its two predecessors make its weaknesses all the more evident . and he never lets you forget it for a moment , either , trotting out spectacular locations , battlefield footage and a grandiose score by george fenton . unfortunately , the locations are shot flatly by roger pratt , a couple of the battlefield scenes are dropped in like sympathy-seeking mortars without a moment of set-up , and fenton's score is as loud and relentless as any theater's sub-woofers could withstand . sweeping characters like this aside doesn't take a particular strong broom , as it turns out . after failing to provide the grandeur of the english patient , in love and war then can't muster the kind of convincing characterizations which at least made the whole wide world watchable . sandra bullock is capable of making agnes somewhat appealing , and of lending a modicum of plausibility to the script's portrayal of her as the most fought-over female creature since helen of troy . as for chris o'donnell . . . well , don't you just want to pat him on the head and send him to bed with a glass of milk ? you half expect "" mrs . robinson "" to start playing on the soundtrack . o'donnell is even worse trying to play the disillusioned sot hemingway becomes , when his raging outbursts seem more like petulant hissy fits , but by that point no one in the audience will care much about him anyway . as an indication of how inconsequential the central romance between agnes and ernie is , in love and war actually gains momentum during the half an hour of screen time when the focus turns to agnes' relationship with dr . caraciolo . the venice locations create a glowing romantic setting , and bonucci turns in a nice performance as the stiffly chivalric suitor . o'donnell's ernie is about as lusty as cub reporter jimmy olsen , and in love and war is reduced to its familiarity -- an epic drama with no drama , and a personal story with no personality . "
1245,"i have to give this to meet wally sparks : if you've ever seen rodney dangerfield before , you're going to get exactly what you expect , and if you've never seen rodney dangerfield before , you have no business being in the theater . dangerfield isn't an actor ; he isn't even a personality . he is a persona , a leering 70-year-old adolescent who has parlayed not getting any respect into a career most entertainers would envy . the irony in the dangerfield persona is that he has in fact gained respect , or at least appreciation , from a generation of young comedians . meet wally sparks turns out not to be simply a vehicle for dangerfield to do his schtick , but a great big tribute in his honor , a dopey but almost reverent celebration of rodney at his rodney-est . dangerfield plays wally sparks , the host of a tabloid talk show which has developed a reputation for being the sleaziest example of a sleazy genre . meet wally sparks is an extremely busy movie , which is not the same as saying that a lot happens . even the most die-hard dangerfield fan must admit that a little bit of rodney goes a long way , and the script seems almost desperate to provide sub-plots which will allow the star to take a breather . there really isn't any point to any of it , except to pad the running time , and at 106 minutes it certainly feels padded . when it all wraps up -- with a wedding , no less -- there are going to be a lot of numb buttocks in the theater . i'm not really sure why the even bothered with a plot at all , since it's all about rodney . the 25 minutes which take place at the governor's fund-raiser set the tone , as wally wanders through high society like an even more lecherous groucho marx , a walking punch line in search of a straight line to a gag about sexual potency , sexual frequency , sexual organs or just good old-fashioned sex . it is so obvious rodney's world that it is almost a shock when anyone else gets a joke ( the pratfalls to which stiers , roche and others are subjected notwithstanding ) . or at least taps them over . there are a couple of genuinely funny bits in meet wally sparks -- in one , wally inadvertently breaks the genitalia off a male nude statue , then does a very bad job of hiding it in his pocket -- but this isn't a film built around comedic creativity . on the contrary , it is a tribute to comedic venerability , like a henny youngman performance with half the audience providing the obvious and familiar double entendre before rodney can . the film is so self-aware on that point that wally's son gets one scene in which _he_ anticipates the joke and mouths the punch line . it's all terribly dumb and predictable , but it doesn't matter to anyone involved because this is less a rodney dangerfield film than "" rodney dangerfield : this is your life , "" with a host of guest stars turning up to honor the star : jay leno , roseanne , tim allen , bob saget . tony danza and michael bolton even turn up to do dangerfield impressions , and if you think you've seen it all , you haven't until you've seen michael bolton do dangerfield . meet wally sparks is likely to be a snooze to anyone who is not arriving similarly to worship at the altar of rodney . it is a strange experience watching a movie where everyone in the film , perhaps hoping for dangerfield's personal benediction of "" hey , kid , you're all right , "" seems more interested in entertaining the star than in entertaining the audience . "
1246,"producers : clint eastwood , karen spiegel . director : clint eastwood . when we first encounter luther whitney ( clint eastwood ) in absolute power , he is sitting in an art gallery sketching hands and eyes from paintings in one of those slow , silent moments characteristic of an eastwood-directed film . at that moment , you may be tempted to break into a slight smile , impressed that eastwood has merely fleshed out his character under the guise of plot development . perhaps , you think , this won't be just another plot-driven conspiracy thriller . perhaps three-dimensional characters are going to make it something special . just wait sixty seconds . luther manages to escape , but the president's people know there was a witness . almost any other director would have taken this material and made it a big , dumb hollywood thriller -- and frankly , that probably would have been the best thing for it . eastwood is a director with a precise control over the details of his films , but in absolute power he spends so much time fussing over those details that he fails to notice that the story is completely absurd . while eastwood is able to construct clockwork sequences like an ambush at a coffee shop , he doesn't seem to care that , like much of what goes on in absolute power , it is resolved through pure coincidence . even the casting manages to get in the way , specifically the casting of hackman as richmond . the press notes for absolute power boast of hackman's career that "" there is no such thing as a 'gene hackman role , ' "" but that simply isn't true . it is also hard to figure out how the pathetic , libidinous drunkard of that opening scene becomes the take-charge whip-cracker , or why his press conference in support of his grieving friend sullivan demonstrates such a lousy poker face you wonder what kind of politician this guy could possibly be . the script , by the legendary william goldman , does offer a few nice touches and typically snappy dialogue , and ed harris plays the detective investigating the murder as a courtly and respectful spin on the usual foul-mouthed cop . when a central character seems to be a different person from scene to scene , however , those little details lose a lot of their charm . that brings us to eastwood's luther whitney , as baffling a screen character as i can recall . eastwood's acting has grown more interesting with the passing years , more relaxed and subtle , but he has devoted nearly every ounce of energy in the creation of absolute power to making his own character sympathetic . never mind that before that scene we had no indication that whitney even knew the man in the sullivan house was the president ; in fact , the scene plays funnier and more interesting if whitney is such a recluse that he doesn't even know what the president looks like . but everything is subjugated to giving luther the moral high ground , making him a doting father and a good citizen with a handful of quirky traits . i'm willing to grant the conceit that whitney is a master of disguise even though it doesn't seem particularly necessary for a sneak thief -- maybe he needed a hobby when he tired of sketching the old masters in the smithsonian -- but absolute power lost me when it became clear that this man who could disarm any security system in the world couldn't program a vcr for his alibi . "
1247,"somewhere along the line , the makers of romantic comedies stopped caring about whether their lead characters had any business being together . perhaps in response to the complex ritual late-20th-century courtship has become , audiences began to embrace film romances which had as much to do with sorcery as chemistry -- sleepless in seattle , four weddings and a funeral -- and film-makers have been only too happy to provide more of the same . the fairy tale , a perfectly enjoyable expression of our dreams , is no longer simply a supplement to realistic love in the movies ; it practically has replaced it entirely . fools rush in is the next logical step in the transformation of screen romance into a celebration of fate . perhaps more than the audience can withstand , as well . fools rush in scripter katherine reback doesn't provide one really interesting conflict between alex and isabel -- she provides a dozen moderately diverting conflicts , with characters who are on screen barely long enough for you to remember their names . there is so much quarreling and scowling and meddling and fretting going on from so many different directions that you might find yourself wondering if you have forgotten how perfect they are supposed to be for each other . don't worry , you haven't forgotten . all evidence suggests that the only thing right in the relationship between alex and isabel is really great sex , and i am not discounting the value of really great sex when i say that it's not nearly enough . fools rush in belongs to that class of romantic comedies which demands that you accept the central pairing as celestially foretold , and curse you for a fuddy-duddy with no sense of romance if you object , as john cleese once did in a classic "" cheers "" episode , that the only thing opposites attract is divorce . what makes fools rush in all the more frustrating is that there are plenty of moments when it is tremendously entertaining . you don't need to be a fan of "" friends "" to appreciate perry , who can fire darts of sarcasm and do reaction takes with the best of them . he can be both funny and warm , as he is in an appealing sequence at a fuentes family gathering , and it is easy to feel sympathetic towards alex despite his near-sighted careerism . salma hayek is also quite good , conveying conflicted emotions and frustration , and there is certainly heat between perry and hayek ( although , let's face it , hayek could generate heat in a room full of asbestos ) . but fools rush in needs more than heat . it needs a heart , a sense of connection which comes from friendship as much as fantasy . in a film which throws so many problems and situations at the screen that nothing sticks together , it is ironic that the only thing which does stick together -- alex and isabel -- probably shouldn't . "
1248,"mpaa rating : r ( profanity , violence , adult themes ) running time : 101 minutes . i'll give this to paul thomas anderson : he's got a sense of atmosphere . hard eight , anderson's feature writing and directing debut , may be even more successful than leaving las vegas at making casinos look ugly , and his characters exchange dialogue as though every word had to be yanked out of them with pliers . that's the good news . the bad news is that hard eight is yet another frustrating independent film by a rookie film-maker who has an idea of what his film should be _like_ without having an idea of what it should be _about_ . though generally well-acted and interesting to look at , hard eight is more a collection of thematic ideas than a story . an extended sequence during the first half hour of hard eight might lead you to believe that the film is going to be a revelatory study of the gambling culture . it is an interesting lesson in deception -- as is a later instruction on how to steal pay-per-view movies which could send hotels all across america scrambling to cover themselves -- which gives hard eight a welcome sense of authenticity . that sociological curiosity factor isn't enough to sustain a film , though , and sooner or later anderson has to get down to the business of examining the relationships between these characters . at least he should have , but he never does . we see far too little of sidney and john together to get a sense of their friendship , making the significant revelations to come ring totally false . we get a chance to see him in a variety of situations -- playing the big shot at a craps table , cleaning up after john's messes , showing kindness to waitress/hooker clementine ( a thanklessly unpleasant role for paltrow ) -- without really giving us a sense of who he is , as though anderson thinks teasing us with a dark past is sufficient . it's not . every once in a while , hard eight breaks out of its languid stupor long enough for some gratuitous violence , a half-hearted attempt at fooling the audience into thinking something is happening . every time , it doesn't take long for the film to settle back into a bleak somnambulism . jackson's profanity-laced tirades are entertaining to a point , but it soon becomes clear that he's merely recycling riffs from pulp fiction's jules because there isn't anything here on which he can base a unique character . he's not really a character at all here ; he's a plot device , someone who turns up when it's necessary for something to happen . a number of things happen in hard eight , but none of it adds up to a narrative we should care about . hard eight is evocative but thoroughly unsatisfying , a film in which an oppressive atmosphere of foreboding is the real central character , crushing the human characters like empty beer cans . "
1249,"screenplay : bruce a . evans and raynold gideon . director : john pasquin . mpaa rating : pg ( mild profanity , adult themes ) running time : 110 minutes . whenever film fans learn of plans by an american studio to re-make a foreign language film , the common reaction is a collective cringe . wonderful foreign films like the vanishing and diabolique have been turned into big-budget garbage , as hollywood tends to grab on to a plot without grasping the point . the 1996 american theatrical release of little indian inspired some of the most savage reviews of the year , making the prospect of the disney-fied version jungle 2 jungle almost too much to bear . hollywood could only improve on the original this time around , but it hasn't improved enough . jungle 2 jungle is a dopey and predictable family comedy which could be thought of as disappointing , if not for the wretchedness of the source material . yes , you read correctly , the russian mafia . there is a lot of going on to keep everyone busy , but even at its busiest jungle 2 jungle simply isn't funny very often . it sometimes seems as though most of the film was transcribed from 10-year-old jerry seinfeld routines . it's hard to believe that after waiting over two years to follow up his $144 million film debut in the santa clause , tim allen decided this was the script he couldn't pass up . jungle 2 jungle doesn't give him nearly as much good material , relying on standard fish-out-of-water scenarios -- mimi siku dines on cat food and tropical fish , hunts pigeons and climbs on the outside of skyscrapers -- and a healthy serving of pratfalls . allen has many comic talents , including fine timing with an exasperated one-liner , but he is not particularly deft at physical comedy . when co-star martin short throws his tiny body at a locked door in a futile attempt to break it down , you see what a real physical comedian looks like ; allen just looks like he realizes he is much smarter than this material . everyone in jungle 2 jungle does thoroughly likeable work in their one-dimensional roles , which is probably as much as you should expect from the performances in a film of this kind . jungle 2 jungle is intended primarily for kids , of course , and it does offer some appealing bits . most of the best ones involve michael's ineptitude with mimi siku's sleep-inducing blow darts , including a very funny struggle to revive charlotte's anesthetized cat . the same kids who find that sequence hilarious probably won't be able to make heads or tails out of the big deal over some coffee , however , nor are they really a proper audience for swishy gay stereotypes or jokes about flatulence and penis size . there just didn't seem to be much thought put into jungle 2 jungle except to give it just enough tailoring to make it a tim allen vehicle . considering that the original outfit they were working with was a cinematic polyester suit like little indian , big city , it might have been a better idea to throw it all away and start from whole cloth . "
